<<<<<<< HEAD:src/Exports/20201011_053755/output.csv
Time,Latitude,Longitude,Satelites,Altitude,Pressure,Internal Temperature,External Temperature,Humidity,TimeElapsed,Wind Direction,Wind Speed,Scaled Pressure,Scaled Temperature
110638,19.1,72.86,12.0,30.6,1007.3,21.7,28.19,49.63,0,70,0,91.82315405651778,18.793333333333333
110638,19.1,72.86,12.0,30.7,1007.4,21.6,28.12,49.67,0,0,0,91.83226982680036,18.746666666666666
110639,19.1,72.86,12.0,30.7,1007.2,21.7,28.05,49.61,1,0,4763656.002232702,91.81403828623519,18.7
110642,19.1,72.86,12.0,29.0,1007.3,21.7,28.05,49.7,4,0,1587885.3340775676,91.82315405651778,18.7
110643,19.1,72.86,12.0,29.0,1007.3,21.7,28.05,49.69,5,0,4763656.002232702,91.82315405651778,18.7
110643,19.1,72.86,12.0,29.2,1007.2,21.7,28.12,49.72,5,0,0,91.81403828623519,18.746666666666666
110644,19.1,72.86,12.0,29.2,1007.3,21.7,28.05,49.71,6,0,4763656.002232702,91.82315405651778,18.7
110647,19.1,72.86,12.0,27.1,1007.3,21.7,28.05,49.94,9,0,1587885.3340775676,91.82315405651778,18.7
110648,19.1,72.86,12.0,27.1,1007.3,21.7,28.12,49.96,10,0,4763656.002232702,91.82315405651778,18.746666666666666
110648,19.1,72.86,12.0,27.0,1007.2,21.7,28.05,49.99,10,0,0,91.81403828623519,18.7
110649,19.1,72.86,12.0,27.0,1007.2,21.7,28.05,49.97,11,0,4763656.002232702,91.81403828623519,18.7
=======
Sr.No.,Time,Latitude,Longitude,Satelites,Altitude,Pressure,Internal Temperature,External Temperature,Humidity,TimeElapsed,Wind Direction,Wind Speed,Scaled Pressure,Scaled Temperature
175,11:10:27,19.1015,72.8583,9,15.2,1007.8,21.9,29.22,63.43,229,0.0,1587872.8845619017,91.86873290793072,19.48
176,11:10:28,19.1015,72.8583,9,15.2,1007.8,21.9,29.29,63.61,230,0.0,4763612.359900433,91.86873290793072,19.526666666666667
177,11:10:28,19.1015,72.8583,10,14.2,1007.8,21.9,29.36,63.89,230,0.0,4763612.359900433,91.86873290793072,19.573333333333334
178,11:10:33,19.1014,72.85810000000001,8,2.3,1007.9,21.9,29.58,64.62,235,242.1152040480858,952721.7951562293,91.8778486782133,19.72
179,11:10:34,19.1014,72.85810000000001,8,2.3,1008.0,21.9,29.58,65.45,236,0.0,4763615.269542039,91.8869644484959,19.72
180,11:10:37,19.1014,72.85810000000001,9,-1.5,1008.0,21.9,29.58,69.9,239,0.0,1587871.756514013,91.8869644484959,19.72
181,11:10:38,19.1014,72.85810000000001,7,-2.7,1008.2,21.9,29.58,72.3,240,0.0,4763615.269542039,91.90519598906108,19.72
182,11:10:39,19.1014,72.85810000000001,7,-2.7,1008.1,21.9,29.58,73.06,241,0.0,4763615.269542039,91.89608021877848,19.72
183,11:10:43,19.101300000000002,72.85810000000001,6,15.9,1008.2,21.9,29.58,74.37,245,180.0,1190902.9713479066,91.90519598906108,19.72
184,11:10:47,19.101300000000002,72.85810000000001,7,24.9,1008.3,22.0,29.65,74.1,249,0.0,1190904.544790455,91.91431175934366,19.766666666666666
185,11:10:56,19.101300000000002,72.8582,10,14.0,1008.3,22.0,29.65,72.54,258,89.99998363857064,529290.9087962485,91.91431175934366,19.766666666666666
186,11:11:00,19.1012,72.8583,10,12.7,1008.4,22.0,29.65,72.54,262,136.62150352671787,1190903.698750591,91.92342752962625,19.766666666666666
187,11:11:00,19.1012,72.8583,9,21.6,1008.4,22.0,29.65,72.53,262,0.0,1190903.698750591,91.92342752962625,19.766666666666666
188,11:11:04,19.1012,72.8584,10,22.1,1008.5,22.0,29.48,74.61,266,89.99998363858053,1190905.2721910474,91.93254329990884,19.653333333333332
189,11:11:05,19.1012,72.8584,12,24.2,1008.4,22.0,29.55,75.63,267,0.0,4763621.0887597725,91.92342752962625,19.7
190,11:11:06,19.1012,72.8584,12,24.2,1008.4,22.0,29.48,76.36,268,0.0,4763621.0887597725,91.92342752962625,19.653333333333332
191,11:11:09,19.1012,72.8584,11,19.3,1008.4,22.0,29.48,75.98,271,0.0,1587873.6962532576,91.92342752962625,19.653333333333332
192,11:11:10,19.1012,72.8583,11,18.3,1008.4,22.0,29.48,76.0,272,270.00001636141945,4763621.08876419,91.92342752962625,19.653333333333332
193,11:11:08,19.1012,72.8583,11,18.3,1008.4,22.0,29.48,76.08,270,0.0,-2381810.5443798862,91.92342752962625,19.653333333333332
194,11:11:11,19.1012,72.8583,11,20.2,1008.4,22.0,29.44,76.19,273,0.0,1587873.6962532576,91.92342752962625,19.62666666666667
195,11:11:12,19.1012,72.8583,11,19.5,1008.4,22.0,29.34,76.34,274,0.0,4763621.0887597725,91.92342752962625,19.56
196,11:11:13,19.1011,72.8583,11,19.5,1008.3,22.0,29.34,75.98,275,180.0,4763617.704582441,91.91431175934366,19.56
197,11:11:16,19.1011,72.8583,11,17.9,1008.4,22.0,29.34,76.57,278,0.0,1587874.666111966,91.92342752962625,19.56
198,11:11:17,19.1011,72.8583,11,17.9,1008.4,22.0,29.27,76.99,279,0.0,4763623.998335898,91.92342752962625,19.513333333333332
199,11:11:21,19.1011,72.8582,11,17.4,1008.5,22.0,29.19,77.74,283,270.0000163614096,1190905.9995850786,91.93254329990884,19.46
200,11:11:22,19.1011,72.8582,11,17.0,1008.5,22.0,29.19,77.12,284,0.0,4763623.998335898,91.93254329990884,19.46
201,11:11:23,19.1011,72.8582,11,17.0,1008.5,22.1,29.19,76.58,285,0.0,4763623.998335898,91.93254329990884,19.46
202,11:11:26,19.1011,72.8582,11,15.8,1008.4,22.0,29.19,78.56,288,0.0,1587874.666111966,91.92342752962625,19.46
203,11:11:27,19.1011,72.8582,11,15.9,1008.4,22.0,29.19,78.37,289,0.0,4763623.998335898,91.92342752962625,19.46
204,11:11:28,19.1011,72.8582,11,15.9,1008.4,22.0,29.19,77.86,290,0.0,4763623.998335898,91.92342752962625,19.46
205,11:11:31,19.1011,72.8582,11,15.3,1008.4,22.0,29.12,77.17,293,0.0,1587874.666111966,91.92342752962625,19.413333333333334
206,11:11:32,19.1011,72.8582,11,15.1,1008.3,22.0,29.12,77.82,294,0.0,4763623.998335898,91.91431175934366,19.413333333333334
207,11:11:33,19.1011,72.8582,11,15.1,1008.4,22.0,29.12,78.65,295,0.0,4763623.998335898,91.92342752962625,19.413333333333334
208,11:11:36,19.1011,72.8582,11,14.4,1008.3,22.1,29.12,77.92,298,0.0,1587874.666111966,91.91431175934366,19.413333333333334
209,11:11:37,19.1011,72.8582,11,14.2,1008.3,22.1,29.12,78.23,299,0.0,4763623.998335898,91.91431175934366,19.413333333333334
210,11:11:38,19.1011,72.8582,11,14.2,1008.3,22.0,29.19,78.82,300,0.0,4763623.998335898,91.91431175934366,19.46
211,11:11:41,19.1011,72.8582,10,13.5,1008.4,22.1,29.19,79.13,303,0.0,1587874.666111966,91.92342752962625,19.46
212,11:11:42,19.1011,72.8582,11,13.2,1008.3,22.1,29.19,79.08,304,0.0,4763623.998335898,91.91431175934366,19.46
213,11:11:43,19.1011,72.8582,11,13.2,1008.5,22.1,29.27,79.38,305,0.0,4763623.998335898,91.93254329990884,19.513333333333332
214,11:11:46,19.1011,72.8582,11,12.6,1008.4,22.1,29.19,78.74,308,0.0,1587874.666111966,91.92342752962625,19.46
215,11:11:47,19.1011,72.8582,12,12.4,1008.4,22.1,29.19,78.61,309,0.0,4763623.998335898,91.92342752962625,19.46
216,11:11:48,19.1011,72.8582,12,12.4,1008.4,22.1,29.19,78.34,310,0.0,4763623.998335898,91.92342752962625,19.46
217,11:11:51,19.1011,72.8582,11,12.0,1008.4,22.1,29.19,78.07,313,0.0,1587874.666111966,91.92342752962625,19.46
218,11:11:52,19.1011,72.8582,11,11.9,1008.4,22.1,29.19,77.66,314,0.0,4763623.998335898,91.92342752962625,19.46
219,11:11:53,19.1011,72.8582,11,11.9,1008.4,22.1,29.19,77.59,315,0.0,4763623.998335898,91.92342752962625,19.46
220,11:11:56,19.1011,72.8582,11,11.8,1008.4,22.1,29.19,77.59,318,0.0,1587874.666111966,91.92342752962625,19.46
221,11:11:57,19.1011,72.8582,11,11.8,1008.4,22.1,29.27,77.65,319,0.0,4763623.998335898,91.92342752962625,19.513333333333332
222,11:11:58,19.1011,72.8582,11,11.8,1008.4,22.1,29.19,77.77,320,0.0,4763623.998335898,91.92342752962625,19.46
223,11:12:01,19.1011,72.8582,11,11.9,1008.5,22.0,29.19,74.41,323,0.0,1587874.666111966,91.93254329990884,19.46
224,11:12:02,19.1011,72.8582,12,11.8,1008.3,22.0,29.19,73.86,324,0.0,4763623.998335898,91.91431175934366,19.46
225,11:12:03,19.1011,72.8582,12,11.8,1008.3,22.1,29.27,73.94,325,0.0,4763623.998335898,91.91431175934366,19.513333333333332
226,11:12:06,19.1011,72.8582,12,12.2,1008.4,22.1,29.27,72.62,328,0.0,1587874.666111966,91.92342752962625,19.513333333333332
227,11:12:07,19.1011,72.8582,11,12.3,1008.3,22.1,29.34,72.34,329,0.0,4763623.998335898,91.91431175934366,19.56
228,11:12:08,19.1011,72.8582,11,12.3,1008.3,22.1,29.34,72.25,330,0.0,4763623.998335898,91.91431175934366,19.56
229,11:12:11,19.1011,72.8582,12,11.9,1008.4,22.1,29.41,72.66,333,0.0,1587874.666111966,91.92342752962625,19.606666666666666
230,11:12:12,19.1011,72.8582,11,11.9,1008.3,22.1,29.34,72.81,334,0.0,4763623.998335898,91.91431175934366,19.56
231,11:12:13,19.1011,72.8582,11,11.9,1008.4,22.1,29.34,72.91,335,0.0,4763623.998335898,91.92342752962625,19.56
232,11:12:16,19.1011,72.8582,11,12.0,1008.4,22.0,29.34,72.89,338,0.0,1587874.666111966,91.92342752962625,19.56
233,11:12:17,19.1011,72.8582,11,12.0,1008.5,22.1,29.34,72.84,339,0.0,4763623.998335898,91.93254329990884,19.56
234,11:12:18,19.1011,72.8582,11,12.0,1008.4,22.1,29.34,72.99,340,0.0,4763623.998335898,91.92342752962625,19.56
235,11:12:21,19.1011,72.8582,11,15.1,1008.0,22.1,29.27,74.06,343,0.0,1587874.666111966,91.8869644484959,19.513333333333332
236,11:12:23,19.101,72.8582,11,17.8,1007.1,22.1,29.41,70.92,345,180.0,2381810.307072553,91.8049225159526,19.606666666666666
237,11:12:26,19.101,72.85810000000001,12,29.1,1006.2,22.0,29.48,69.39,348,270.00001636139973,1587875.6359648712,91.7228805834093,19.653333333333332
238,11:12:27,19.101,72.85810000000001,12,31.1,1006.1,22.0,29.48,68.97,349,0.0,4763626.907890197,91.7137648131267,19.653333333333332
239,11:12:28,19.101,72.858,12,31.1,1005.5,22.1,29.55,68.66,350,270.00001636139973,4763626.907894613,91.65907019143118,19.7
240,11:12:31,19.1009,72.8579,12,44.3,1004.5,22.1,29.63,67.56,353,223.3785483371538,1587874.5078967868,91.56791248860529,19.753333333333334
241,11:12:32,19.1009,72.8579,12,47.6,1004.1,22.1,29.63,67.46,354,0.0,4763629.8174226675,91.53144940747492,19.753333333333334
242,11:12:33,19.1009,72.8579,12,47.6,1003.7,22.1,29.7,67.18,355,0.0,4763629.8174226675,91.49498632634459,19.799999999999997
243,11:12:36,19.1008,72.8579,12,62.5,1002.4,22.1,29.7,66.19,358,180.0,1587875.4777349855,91.37648131267092,19.799999999999997
244,11:12:37,19.1008,72.8578,12,66.4,1002.1,22.1,29.7,66.02,359,270.00001636137995,4763632.726937729,91.34913400182315,19.799999999999997
245,11:12:38,19.1008,72.8578,12,66.4,1001.8,22.1,29.7,65.87,360,0.0,4763632.726933313,91.32178669097539,19.799999999999997
246,11:12:41,19.1008,72.85770000000001,12,82.4,1000.5,22.1,29.7,65.43,363,270.00001636137995,1587877.5756459096,91.20328167730173,19.799999999999997
247,11:12:42,19.1007,72.8576,12,86.2,1000.0,22.1,29.7,65.37,364,223.378582909551,4763629.342706557,91.15770282588879,19.799999999999997
248,11:12:43,19.1007,72.8576,12,86.2,999.8,22.1,29.63,65.27,365,0.0,4763635.636422129,91.13947128532361,19.753333333333334
249,11:12:46,19.1006,72.8575,12,101.2,998.4,22.1,29.7,65.11,368,223.37860019833323,1587877.417393972,91.01185050136736,19.799999999999997
250,11:12:47,19.1006,72.8575,12,106.1,997.8,22.1,29.63,65.1,369,0.0,4763638.54588912,90.95715587967183,19.753333333333334
251,11:12:48,19.1006,72.8575,12,106.1,997.4,22.1,29.63,65.03,370,0.0,4763638.54588912,90.92069279854147,19.753333333333334
252,11:12:51,19.1006,72.8574,12,124.0,995.7,22.1,29.48,64.93,373,270.0000163613601,1587879.5152978452,90.76572470373748,19.653333333333332
253,11:12:52,19.1006,72.8573,12,128.8,995.2,22.1,29.48,64.94,374,270.0000163613601,4763638.545893536,90.72014585232453,19.653333333333332
254,11:12:53,19.1006,72.8573,12,128.8,994.9,22.1,29.41,64.92,375,0.0,4763638.54588912,90.69279854147675,19.606666666666666
255,11:12:53,19.1006,72.8573,12,132.7,994.4,22.1,29.41,64.85,375,0.0,4763638.54588912,90.6472196900638,19.606666666666666
256,11:12:57,19.1006,72.8571,12,151.7,992.6,22.1,29.41,64.74,379,270.0000327227203,1190909.6364766967,90.48313582497721,19.606666666666666
257,11:12:58,19.1006,72.857,12,151.7,992.1,22.1,29.27,64.65,380,270.0000163613601,4763638.545893536,90.43755697356427,19.513333333333332
258,11:12:58,19.1006,72.857,12,157.2,991.7,22.1,29.27,64.56,380,0.0,4763638.545893536,90.40109389243392,19.513333333333332
259,11:12:59,19.1006,72.857,12,157.2,991.3,22.1,29.27,64.38,381,0.0,4763638.54588912,90.36463081130354,19.513333333333332
260,11:13:02,19.1006,72.8568,12,177.0,989.8,22.1,29.12,64.17,384,270.0000327227203,1587879.5153022623,90.22789425706472,19.413333333333334
261,11:13:03,19.1005,72.8568,12,182.2,989.3,22.1,29.12,64.26,385,180.0,4763635.16163103,90.18231540565176,19.413333333333334
262,11:13:04,19.1005,72.8567,12,182.2,988.8,22.1,29.05,64.35,386,270.0000163613503,4763641.455338701,90.13673655423882,19.366666666666667
263,11:13:04,19.1005,72.8567,12,187.4,988.5,22.1,29.05,64.29,386,0.0,4763641.455338701,90.10938924339106,19.366666666666667
264,11:13:08,19.1006,72.8566,12,207.3,986.5,22.1,28.88,64.51,390,316.62141523841393,1190911.2099008753,89.92707383773929,19.253333333333334
265,11:13:09,19.1006,72.8565,12,207.3,986.0,22.1,28.98,64.27,391,270.0000163613601,4763638.545893536,89.88149498632635,19.32
266,11:13:09,19.1006,72.8565,12,212.3,985.6,22.1,28.91,64.16,391,0.0,4763638.545893536,89.845031905196,19.273333333333333
267,11:13:10,19.1006,72.8565,12,212.3,985.2,22.1,28.91,64.02,392,0.0,4763638.54588912,89.80856882406563,19.273333333333333
268,11:13:14,19.1006,72.8563,12,236.6,983.3,22.1,28.76,63.81,396,270.0000327227203,1190909.6364766967,89.63536918869644,19.173333333333336
269,11:13:15,19.1006,72.8562,12,236.6,983.0,22.1,28.69,63.82,397,270.0000163613601,4763638.545893536,89.60802187784867,19.126666666666665
270,11:13:18,19.1006,72.8562,12,236.6,981.2,22.1,28.62,63.93,400,0.0,1587879.5152963733,89.44393801276208,19.08
271,11:13:19,19.1006,72.8561,12,260.9,980.6,22.1,28.62,63.93,401,270.0000163613601,4763638.545893536,89.38924339106654,19.08
272,11:13:20,19.1006,72.8561,12,260.9,980.2,22.1,28.52,63.93,402,0.0,4763638.54588912,89.3527803099362,19.013333333333332
273,11:13:20,19.1006,72.8561,12,265.8,979.7,22.1,28.55,63.92,402,0.0,4763638.54588912,89.30720145852324,19.03333333333333
274,11:13:21,19.1006,72.85600000000001,12,265.8,979.3,22.1,28.55,64.29,403,270.0000163613601,4763638.545893536,89.27073837739289,19.03333333333333
275,11:13:24,19.1005,72.8559,12,285.9,977.9,22.1,28.33,65.15,406,223.37861748428938,1587878.3872118155,89.14311759343664,18.886666666666667
276,11:13:25,19.1005,72.8558,12,291.4,977.3,22.1,28.4,65.36,407,270.0000163613503,4763641.455338701,89.08842297174111,18.933333333333334
277,11:13:26,19.1005,72.8558,12,291.4,976.9,22.1,28.23,65.31,408,0.0,4763641.455334283,89.05195989061076,18.82
278,11:13:29,19.1005,72.8557,12,311.4,975.2,22.1,28.12,65.07,411,270.0000163613503,1587880.4851129001,88.89699179580674,18.746666666666666
279,11:13:30,19.1005,72.85560000000001,12,316.0,974.7,22.1,28.12,65.01,412,270.0000163613503,4763641.455338701,88.8514129443938,18.746666666666666
280,11:13:31,19.1005,72.85560000000001,12,316.0,974.2,22.1,28.12,65.19,413,0.0,4763641.455334283,88.80583409298086,18.746666666666666
281,11:13:32,19.1005,72.8555,12,316.0,973.2,22.1,28.04,65.27,414,270.0000163613503,4763641.455338701,88.71467639015496,18.693333333333335
282,11:13:35,19.1005,72.8554,12,341.1,971.9,22.1,27.97,64.75,417,270.0000163613503,1587880.4851129001,88.59617137648131,18.64666666666667
283,11:13:36,19.1005,72.8553,12,341.1,971.5,22.1,27.97,64.67,418,270.0000163613503,4763641.455338701,88.55970829535096,18.64666666666667
284,11:13:36,19.1005,72.8553,12,346.4,971.0,22.1,27.88,64.74,418,0.0,4763641.455338701,88.51412944393802,18.586666666666666
285,11:13:37,19.1005,72.8553,12,346.4,970.6,22.1,27.83,64.78,419,0.0,4763641.455334283,88.47766636280767,18.553333333333335
286,11:13:40,19.1005,72.85510000000001,12,365.6,968.5,22.1,27.76,64.71,422,270.0000327227005,1587880.485117317,88.28623518687328,18.506666666666668
287,11:13:41,19.1005,72.85510000000001,12,371.3,968.6,22.1,27.76,64.72,423,0.0,4763641.455334283,88.29535095715588,18.506666666666668
288,11:13:42,19.1005,72.855,12,371.3,968.1,22.1,27.69,64.72,424,270.0000163613503,4763641.455338701,88.24977210574293,18.46
289,11:13:45,19.1005,72.8548,12,390.7,966.4,22.1,27.54,64.82,427,270.0000327227005,1587880.485117317,88.09480401093892,18.36
290,11:13:46,19.1005,72.85470000000001,12,395.3,965.9,22.1,27.54,64.87,428,270.0000163613503,4763641.455338701,88.04922515952597,18.36
291,11:13:47,19.1005,72.85470000000001,12,395.3,965.4,22.1,27.54,64.91,429,0.0,4763641.455334283,88.00364630811303,18.36
292,11:13:47,19.1005,72.85470000000001,12,400.3,965.1,22.1,27.45,64.93,429,0.0,4763641.455334283,87.97629899726527,18.3
293,11:13:51,19.1005,72.8545,12,418.9,963.4,22.1,27.33,65.2,433,270.0000327227005,1190910.3638379877,87.82133090246126,18.22
294,11:13:52,19.1005,72.8545,12,418.9,962.7,22.1,27.3,65.2,434,0.0,4763641.455334283,87.75752051048315,18.2
295,11:13:52,19.1005,72.8545,12,423.0,962.6,22.1,27.26,65.21,434,0.0,4763641.455334283,87.74840474020054,18.173333333333332
296,11:13:53,19.1005,72.8544,12,423.0,962.2,22.1,27.26,65.24,435,270.0000163613503,4763641.455338701,87.71194165907019,18.173333333333332
297,11:13:56,19.1005,72.8542,12,440.5,961.0,22.1,27.19,65.18,438,270.0000327227005,1587880.485117317,87.60255241567913,18.12666666666667
298,11:13:57,19.1005,72.8542,12,445.0,960.7,22.1,27.11,65.16,439,0.0,4763641.455334283,87.57520510483137,18.073333333333334
299,11:13:58,19.1005,72.8541,12,445.0,960.2,22.1,27.19,65.24,440,270.0000163613503,4763641.455338701,87.52962625341841,18.12666666666667
300,11:14:01,19.1005,72.85390000000001,12,463.8,958.5,22.1,27.04,64.09,443,270.0000327227005,1587880.485117317,87.37465815861441,18.026666666666667
301,11:14:02,19.1004,72.85390000000001,12,468.6,958.1,22.1,27.09,63.5,444,180.0,4763638.071062733,87.33819507748404,18.060000000000002
302,11:14:03,19.1004,72.8538,12,468.6,957.4,22.1,27.11,63.08,445,270.0000163613404,4763644.364762037,87.27438468550592,18.073333333333334
303,11:14:03,19.1004,72.8538,12,474.2,957.0,22.1,27.04,62.86,445,0.0,4763644.364762037,87.23792160437557,18.026666666666667
304,11:14:04,19.1005,72.8538,12,474.2,956.6,22.1,26.95,62.63,446,0.0,4763647.74903588,87.20145852324521,17.96666666666667
305,11:14:08,19.1005,72.8536,12,497.6,954.4,22.1,26.9,62.37,450,270.0000327227005,1190910.3638379877,87.00091157702826,17.93333333333333
306,11:14:13,19.1004,72.85340000000001,11,523.2,952.3,22.1,26.9,62.65,455,242.11534720385538,952727.6142160802,86.80948040109388,17.93333333333333
307,11:14:14,19.1004,72.8533,11,523.2,951.9,22.1,26.8,62.68,456,270.0000163613404,4763644.364762037,86.77301731996353,17.866666666666667
308,11:14:17,19.1004,72.8531,11,543.2,950.0,22.1,26.68,63.03,459,270.0000327226807,1587881.454925096,86.59981768459434,17.78666666666667
309,11:14:19,19.1005,72.8529,11,547.6,949.1,22.1,26.59,63.17,461,297.8847182414564,2381823.874526774,86.51777575205105,17.726666666666667
310,11:14:23,19.1004,72.8527,11,571.5,947.0,22.1,26.44,63.43,465,242.1153472055384,1190909.5177701002,86.32634457611668,17.62666666666667
311,11:14:28,19.1003,72.8523,11,592.8,944.7,22.1,26.3,63.87,470,255.1811223472194,952728.1961086564,86.11668185961715,17.533333333333335
312,11:14:29,19.1003,72.8522,11,592.8,944.3,22.1,26.26,63.9,471,270.00001636133044,4763647.274163548,86.08021877848678,17.506666666666668
313,11:14:32,19.1004,72.85210000000001,11,610.7,942.7,22.1,26.09,64.24,474,316.62138066884484,1587883.5528184222,85.93436645396537,17.393333333333334
314,11:14:33,19.1004,72.852,11,615.4,942.3,22.1,26.09,64.35,475,270.0000163613404,4763644.364762037,85.897903372835,17.393333333333334
315,11:14:34,19.1004,72.8519,11,615.4,941.8,22.1,26.04,64.49,476,270.0000163613404,4763644.364762037,85.85232452142205,17.36
316,11:14:38,19.1004,72.8517,11,638.2,939.8,22.1,25.87,65.09,480,270.0000327226807,1190911.091193822,85.67000911577027,17.24666666666667
317,11:14:39,19.1004,72.8516,11,638.2,939.4,22.1,25.87,65.18,481,270.0000163613404,4763644.364762037,85.63354603463993,17.24666666666667
318,11:14:43,19.1003,72.8513,11,662.2,937.1,22.2,25.69,65.57,485,250.56957665243695,1190910.245128091,85.42388331814038,17.12666666666667
319,11:14:44,19.1004,72.8512,11,662.2,936.7,22.1,25.59,65.65,486,316.62138066884484,4763650.658455267,85.38742023701003,17.06
320,11:14:47,19.1004,72.851,11,680.2,935.2,22.1,25.52,66.64,489,270.0000327226807,1587881.454925096,85.2506836827712,17.013333333333332
321,11:14:48,19.1004,72.8509,11,684.9,934.7,22.2,25.47,67.02,490,270.0000163613404,4763644.364762037,85.20510483135826,16.979999999999997
322,11:14:49,19.1005,72.85079999999999,11,684.9,934.3,22.1,25.45,67.25,491,316.6213979506389,4763647.749040297,85.16864175022789,16.966666666666665
323,11:14:54,19.1005,72.8504,11,709.1,931.6,22.2,25.23,68.25,496,270.00006544540105,952728.2910809908,84.922515952598,16.82
324,11:14:58,19.1006,72.8502,11,735.6,929.4,22.2,25.09,68.9,500,297.8847325575796,1190911.209904188,84.72196900638103,16.726666666666667
325,11:14:59,19.1006,72.8501,11,735.6,928.8,22.1,25.02,69.14,501,270.0000163613601,4763638.545893536,84.6672743846855,16.68
326,11:15:02,19.1007,72.84989999999999,11,755.6,927.3,22.1,24.88,69.44,504,297.8847468705988,1587880.6433860427,84.53053783044668,16.586666666666666
327,11:15:03,19.1006,72.84989999999999,11,759.6,926.8,22.1,24.88,69.6,505,180.0,4763632.252177498,84.48495897903372,16.586666666666666
328,11:15:07,19.1006,72.8496,11,779.3,924.7,22.1,24.66,70.23,509,270.0000490840804,1190909.636482218,84.29352780309937,16.439999999999998
329,11:15:08,19.1006,72.84949999999999,11,784.1,924.3,22.1,24.66,70.33,510,270.0000163613601,4763638.545893536,84.257064721969,16.439999999999998
330,11:15:09,19.1006,72.84949999999999,11,784.1,923.8,22.1,24.59,70.46,511,0.0,4763638.54588912,84.21148587055606,16.39333333333333
331,11:15:09,19.1006,72.84949999999999,11,789.7,923.2,22.1,24.59,70.61,511,0.0,4763638.54588912,84.15679124886053,16.39333333333333
332,11:15:10,19.1006,72.8494,11,789.7,922.6,22.1,24.52,70.7,512,270.0000163613601,4763638.545893536,84.102096627165,16.346666666666668
333,11:15:14,19.1006,72.84909999999999,11,814.8,921.1,22.1,24.38,71.14,516,270.0000490840804,1190909.636482218,83.96536007292616,16.253333333333334
334,11:15:15,19.1006,72.84899999999999,11,814.8,920.7,22.1,24.4,71.3,517,270.0000163613601,4763638.545893536,83.92889699179581,16.266666666666666
335,11:15:18,19.1007,72.8488,11,836.1,918.7,22.1,24.24,71.76,520,297.8847468722818,1587880.6433860427,83.74658158614403,16.16
336,11:15:19,19.1007,72.8487,11,841.5,918.2,22.1,24.17,71.91,521,270.00001636137,4763635.636426546,83.70100273473109,16.113333333333337
337,11:15:20,19.1007,72.84859999999999,11,846.0,917.4,22.1,24.09,72.14,522,270.00001636137,4763635.636426546,83.62807657247036,16.06
338,11:15:21,19.1007,72.8485,11,846.0,916.8,22.1,24.02,72.26,523,270.00001636137,4763635.636426546,83.57338195077484,16.013333333333332
339,11:15:24,19.1006,72.8483,11,868.4,915.4,22.1,23.95,72.59,526,242.11531857491917,1587877.4173983887,83.4457611668186,15.966666666666665
340,11:15:25,19.1006,72.84819999999999,11,873.1,915.0,22.1,23.88,72.73,527,270.0000163613601,4763638.545893536,83.40929808568825,15.919999999999998
341,11:15:26,19.1006,72.8481,11,873.1,914.5,22.1,23.81,72.81,528,270.0000163613601,4763638.545893536,83.3637192342753,15.873333333333333
342,11:15:31,19.1006,72.84779999999999,11,899.9,911.7,22.1,23.69,72.98,533,270.0000490840804,952727.7091857744,83.10847766636282,15.793333333333335
343,11:15:36,19.1006,72.8474,11,924.5,909.1,22.1,23.53,73.05,538,270.00006544544055,952727.7091919581,82.87146763901549,15.686666666666667
344,11:15:39,19.1005,72.8471,11,946.4,907.3,22.1,23.39,73.13,541,250.569554924335,1587878.387223594,82.70738377392888,15.593333333333334
345,11:15:40,19.1005,72.8471,11,952.6,906.6,22.1,23.39,73.23,542,0.0,4763641.455334283,82.64357338195077,15.593333333333334
346,11:15:41,19.1005,72.847,11,952.6,906.2,22.1,23.31,73.37,543,270.0000163613503,4763641.455338701,82.60711030082042,15.54
347,11:15:44,19.1004,72.8468,11,972.3,904.5,22.1,23.24,73.83,546,242.11534720385538,1587879.3570268003,82.4521422060164,15.49333333333333
348,11:15:45,19.1005,72.8467,11,977.1,904.1,22.1,23.17,73.99,547,316.6213979506389,4763647.749040297,82.41567912488605,15.446666666666667
349,11:15:46,19.1005,72.8467,11,977.1,903.5,22.1,23.17,74.22,548,0.0,4763641.455334283,82.36098450319051,15.446666666666667
350,11:15:49,19.1004,72.8464,11,1000.9,901.6,22.1,23.03,74.9,551,250.56956578856517,1587879.357034162,82.18778486782134,15.353333333333333
351,11:15:50,19.1004,72.8464,11,1005.9,901.2,22.1,22.96,75.15,552,0.0,4763644.36475762,82.15132178669097,15.306666666666668
352,11:15:51,19.1004,72.8463,11,1005.9,900.8,22.1,22.96,75.3,553,270.0000163613404,4763644.364762037,82.11485870556061,15.306666666666668
353,11:15:51,19.1004,72.8463,11,1010.8,900.3,22.1,22.96,75.41,553,0.0,4763644.364762037,82.06927985414767,15.306666666666668
354,11:15:52,19.1004,72.8462,11,1010.8,899.7,22.1,22.89,75.64,554,270.0000163613404,4763644.364762037,82.01458523245215,15.260000000000002
355,11:15:57,19.1004,72.8459,11,1038.2,897.3,22.1,22.68,66.6,559,270.00004908402104,952728.8729594745,81.79580674567,15.120000000000001
356,11:16:00,19.1004,72.8457,11,1058.1,895.7,22.1,22.54,77.17,562,270.0000327226807,1587881.454925096,81.64995442114859,15.026666666666666
